Dist Code,Year,State Code,State Name,Dist Name,Crop,Area_ha,Yield_kg_per_ha,Soil_Test_N_ppm,Soil_Test_P_ppm,Soil_Test_K_ppm,Soil_Nutrient_Index,Total_N_kg,Total_P_kg,Total_K_kg,Temperature_C,Humidity_%,pH,Rainfall_mm,Wind_Speed_m_s,Solar_Radiation_MJ_m2_day
162,1992,10,Rajasthan,Sirohi,maize,27680,600.9383859,19.17399817,5.070895471,154.0039283,0.264,434701.944,193200.864,273701.224,19.47062793,76.35938103,6,827.6685782,2.5,20
162,1992,10,Rajasthan,Sirohi,chickpea,9030,601.9905674,38.57229605,37.13457909,210.6057308,0.476,87300.234,48500.13,87300.234,17.99257846,56.44632428,6.5,737.983826,1.5,16
162,1992,10,Rajasthan,Sirohi,cotton,3910,331.3361736,17.75515737,45.08998403,268.6426542,0.588,38339.8569,17039.9364,38339.8569,27.71242649,61.59398516,6,689.1563594,3,22
162,1993,10,Rajasthan,Sirohi,rice,10,1089.239059,24.69576437,12.02746702,254.8630235,0.372,250,120,220,20.65781194,82.72287725,6.5,1131.400071,2,18
162,1993,10,Rajasthan,Sirohi,maize,24270,167.0360755,43.64675836,7.617469215,129.8109584,0.255,98280.3942,43680.1752,61880.2482,22.03809032,75.19806329,6,715.6678956,2.5,20
162,1993,10,Rajasthan,Sirohi,chickpea,5830,661.5256132,13.17060493,12.68799822,224.6470883,0.267,64260.009,35700.005,64260.009,22.37148703,61.18637505,6.5,491.7362335,1.5,16
162,1993,10,Rajasthan,Sirohi,cotton,5160,252.2846064,15.81359596,15.59816944,214.1777339,0.337,38339.4708,17039.7648,38339.4708,25.12272597,64.64284166,6,647.0138187,3,22
162,1994,10,Rajasthan,Sirohi,rice,10,1856.116251,39.55343783,30.60053627,173.9506728,0.465,500,240,440,25.25421393,81.61396478,6.5,1495.402643,2,18
162,1994,10,Rajasthan,Sirohi,maize,22940,533.3037831,34.62661876,12.7968576,134.4450044,0.283,292142.9646,129841.3176,183941.8666,20.83645859,73.66773912,6,873.9939499,2.5,20
162,1994,10,Rajasthan,Sirohi,chickpea,10140,3491.141414,23.66448744,6.128712271,158.8976943,0.24,573120.1008,318400.056,573120.1008,23.2798919,52.76003073,6.5,572.0397337,1.5,16
162,1994,10,Rajasthan,Sirohi,cotton,4620,247.2295058,8.03373078,23.90767564,136.3223954,0.291,34020.3402,15120.1512,34020.3402,26.86041628,60.04938327,6,833.5843403,3,22
162,1995,10,Rajasthan,Sirohi,rice,10,1013.257678,14.52229335,5.881180618,82.82926251,0.22,250,120,220,28.03798618,79.55604732,6.5,1148.769513,2,18
162,1995,10,Rajasthan,Sirohi,maize,24020,786.4563702,17.62003127,24.43004021,42.30429635,0.3,581312.3436,258361.0416,366011.4756,20.80508986,73.45042196,6,926.8188847,2.5,20
162,1995,10,Rajasthan,Sirohi,chickpea,5560,627.7744926,27.13526131,56.96894597,100.6145596,0.498,67319.8128,37399.896,67319.8128,21.54235161,70.85766021,6.5,634.0493824,1.5,16
162,1995,10,Rajasthan,Sirohi,cotton,5500,259.8897561,16.75419922,30.30548012,335.8365313,0.532,36989.865,16439.94,36989.865,28.50389124,64.43315605,6,827.2959272,3,22
162,1996,10,Rajasthan,Sirohi,rice,20,804.962186,51.33032583,11.20426534,164.4920512,0.371,500,240,440,24.72345467,81.22625043,6.5,1246.536347,2,18
162,1996,10,Rajasthan,Sirohi,maize,26070,1018.055007,21.60328614,30.43527652,128.4174047,0.372,728997.7563,323999.0028,458998.5873,20.41894286,66.67485993,6,703.0402611,2.5,20
162,1996,10,Rajasthan,Sirohi,chickpea,2000,818.5610769,38.9919843,5.46906952,188.214721,0.326,25380,14100,25380,20.64619084,63.28565675,6.5,620.4382369,1.5,16
162,1996,10,Rajasthan,Sirohi,cotton,5170,260.298271,36.29275438,4.341571701,30.99619371,0.154,42119.8866,18719.9496,42119.8866,27.11892948,59.51026947,6,767.0461052,3,22
162,1997,10,Rajasthan,Sirohi,rice,20,999.2514011,47.00065465,19.65502585,207.9151811,0.421,500,240,440,23.62046755,79.94294422,6.5,1300.359378,2,18
162,1997,10,Rajasthan,Sirohi,maize,27720,1046.687394,47.17390526,12.79097459,266.8988329,0.428,753566.814,334918.584,474467.994,24.94544548,65.24967202,6,775.7498018,2.5,20
162,1997,10,Rajasthan,Sirohi,chickpea,6410,993.8602337,59.60529202,29.635632,161.1664212,0.536,100259.451,55699.695,100259.451,21.09506045,49.43819296,6.5,616.6335387,1.5,16
162,1997,10,Rajasthan,Sirohi,cotton,4580,390.2550173,24.76264108,21.14622381,178.7921253,0.342,56160.189,24960.084,56160.189,29.2872779,78.46894582,6,804.5044104,3,22
162,1998,10,Rajasthan,Sirohi,rice,10,944.7068077,26.89887617,6.87615198,166.9824034,0.275,250,120,220,24.21680296,84.00954002,6.5,1272.075256,2,18
162,1998,10,Rajasthan,Sirohi,maize,26550,766.3277267,22.85347126,29.4509462,187.3481692,0.46,566999.676,251999.856,356999.796,21.62804331,74.04425324,6,847.1106487,2.5,20
162,1998,10,Rajasthan,Sirohi,chickpea,10340,617.8973028,17.45691386,4.498762737,119.0093366,0.219,136980.5976,76100.332,136980.5976,19.50284667,64.54462528,6.5,586.4392105,1.5,16
162,1998,10,Rajasthan,Sirohi,cotton,5010,345.6854695,17.25536243,17.13723233,122.6003105,0.253,46710.0837,20760.0372,46710.0837,28.67447783,72.12532374,6,658.1080199,3,22
162,1999,10,Rajasthan,Sirohi,rice,10,1077.502777,44.44319008,19.31953152,219.6452829,0.436,250,120,220,26.2836069,80.8119424,6.5,1216.873781,2,18
162,1999,10,Rajasthan,Sirohi,maize,23920,234.7885191,31.67226987,16.77574479,202.5207136,0.351,150119.0496,66719.5776,94519.4016,21.93949726,74.34093264,6,762.1214511,2.5,20
162,1999,10,Rajasthan,Sirohi,chickpea,1940,651.7441953,30.26317221,27.04914506,103.3167571,0.319,24300.1296,13500.072,24300.1296,18.41471001,57.49744076,6.5,488.156403,1.5,16
162,1999,10,Rajasthan,Sirohi,cotton,4350,342.6797691,23.58776225,12.71924825,354.863691,0.455,41309.514,18359.784,41309.514,29.52114091,64.1388959,6,821.129521,3,22
162,2000,10,Rajasthan,Sirohi,rice,10,951.191121,30.49618363,24.28430979,113.7817048,0.355,250,120,220,25.06680774,72.32480528,6.5,1106.869641,2,18
162,2000,10,Rajasthan,Sirohi,maize,25230,1354.847392,23.81407384,9.467412257,17.79443529,0.174,892351.0395,396600.462,561850.6545,19.11832724,71.00965587,6,899.9341001,2.5,20
162,2000,10,Rajasthan,Sirohi,chickpea,990,575.828134,7.279825547,7.904019736,15.63683893,0.103,10440.0252,5800.014,10440.0252,15.7294105,57.35002305,6.5,528.4844175,1.5,16
162,2000,10,Rajasthan,Sirohi,cotton,2120,148.9687976,22.16098964,15.22890747,10.67858794,0.193,9180.1512,4080.0672,9180.1512,28.59579435,64.3344206,6,739.0832557,3,22
162,2001,10,Rajasthan,Sirohi,rice,10,1099.53347,15.69322268,10.21085097,257.0001216,0.346,250,120,220,23.3410524,84.1456338,6.5,1028.675203,2,18
162,2001,10,Rajasthan,Sirohi,maize,27500,1852.585726,20.9523442,7.271185969,18.20905849,0.117,1359717.975,604319.1,856118.725,22.86212426,71.51031633,6,856.6881946,2.5,20
162,2001,10,Rajasthan,Sirohi,chickpea,3710,794.0161404,17.39065624,7.771916719,128.6633161,0.219,50579.8398,28099.911,50579.8398,18.44876338,65.15027189,6.5,617.3186945,1.5,16
162,2001,10,Rajasthan,Sirohi,cotton,2230,353.8404105,24.62582483,21.93638212,211.4798843,0.401,22679.9028,10079.9568,22679.9028,28.26637154,62.04610861,6,763.8900473,3,22
162,2002,10,Rajasthan,Sirohi,maize,27800,243.4464931,19.74282785,19.33152622,52.43039213,0.233,221937.408,98638.848,139738.368,21.24319694,71.90929979,6,701.1499195,2.5,20
162,2002,10,Rajasthan,Sirohi,chickpea,160,829.28991,26.91411057,12.5508534,163.5630349,0.318,2160,1200,2160,23.50384162,56.80244592,6.5,837.551939,1.5,16
162,2002,10,Rajasthan,Sirohi,cotton,2190,150.9640751,14.72875442,13.0977484,226.0691881,0.281,7829.9946,3479.9976,7829.9946,29.90063132,64.11977191,6,506.4379861,3,22
162,2003,10,Rajasthan,Sirohi,rice,10,891.8069842,21.15812331,16.79227836,126.0421996,0.276,250,120,220,27.6945938,78.46746325,6.5,1211.930385,2,18
162,2003,10,Rajasthan,Sirohi,maize,30650,2049.695925,52.67335677,11.69467427,220.6955933,0.447,1506869.244,669719.664,948769.524,22.04809554,64.9310451,6,720.0965538,2.5,20
162,2003,10,Rajasthan,Sirohi,chickpea,4640,633.4128683,54.03166203,31.49980738,106.9217669,0.454,52919.9424,29399.968,52919.9424,21.64472188,57.93587754,6.5,701.0204924,1.5,16
162,2003,10,Rajasthan,Sirohi,cotton,1150,537.0404787,32.5491036,3.909131712,3.789453028,0.099,16200.027,7200.012,16200.027,28.18330016,67.88737942,6,626.6351934,3,22
162,2004,10,Rajasthan,Sirohi,maize,28210,575.0310241,22.51125289,12.10643635,69.30164643,0.202,349378.029,155279.124,219978.759,24.93918273,65.42052076,6,764.2237852,2.5,20
162,2004,10,Rajasthan,Sirohi,chickpea,2180,726.2021862,24.55486934,16.4448758,83.62405396,0.212,29340.1404,16300.078,29340.1404,19.85487587,56.68028954,6.5,589.4154272,1.5,16
162,2004,10,Rajasthan,Sirohi,cotton,2300,300.4860651,28.18673764,4.606690864,241.8215483,0.343,17550.081,7800.036,17550.081,25.20502132,71.21839629,6,682.1848289,3,22
162,2005,10,Rajasthan,Sirohi,maize,26930,1230.511593,25.61091633,32.25991581,113.9873391,0.403,890462.5326,395761.1256,560661.5946,18.00275695,77.08938439,6,759.9318065,2.5,20
162,2005,10,Rajasthan,Sirohi,chickpea,3720,460.9461445,16.4101945,10.57241065,134.2526536,0.209,29700.108,16500.06,29700.108,23.33662224,64.16029198,6.5,720.4329604,1.5,16
162,2005,10,Rajasthan,Sirohi,cotton,1160,283.3145282,31.20596196,24.16398026,154.026015,0.402,9449.8704,4199.9424,9449.8704,28.95700895,73.54006906,6,586.5876859,3,22
162,2006,10,Rajasthan,Sirohi,rice,10,720.1271042,18.10339671,21.3446233,196.8633408,0.391,250,120,220,26.0885137,86.82327546,6.5,1298.886989,2,18
162,2006,10,Rajasthan,Sirohi,maize,28270,574.3123559,24.74816711,22.05300835,146.9749795,0.338,441181.62,196080.72,277781.02,24.97929568,69.55770418,6,723.6527914,2.5,20
162,2006,10,Rajasthan,Sirohi,chickpea,5930,1076.111643,18.56424472,14.37848251,59.66962857,0.265,105840.1818,58800.101,105840.1818,16.69653011,69.94577006,6.5,416.8144545,1.5,16
162,2006,10,Rajasthan,Sirohi,cotton,980,299.6956261,5.856855935,4.988273179,112.4738864,0.189,8639.9838,3839.9928,8639.9838,27.28279757,72.7976243,6,750.5448209,3,22
162,2007,10,Rajasthan,Sirohi,maize,28690,1894.425049,26.90053828,13.35856356,162.9779516,0.314,1432616.215,636718.3176,902017.6166,21.52786034,69.63773175,6,716.4704356,2.5,20
162,2007,10,Rajasthan,Sirohi,chickpea,4120,706.4243877,30.31492439,19.75200405,115.0980932,0.305,59219.7264,32899.848,59219.7264,21.48455047,61.25613774,6.5,484.5700283,1.5,16
162,2007,10,Rajasthan,Sirohi,cotton,2000,339.3895154,15.43251873,4.610471823,219.2780612,0.25,19980,8880,19980,26.61471955,61.69081424,6,780.0043638,3,22
162,2008,10,Rajasthan,Sirohi,maize,28260,1255.337307,3.985467516,14.23626332,169.9075475,0.285,978206.9004,434758.6224,615908.0484,19.59725251,69.52135831,6,631.6711495,2.5,20
162,2008,10,Rajasthan,Sirohi,chickpea,1670,540.2222473,22.3486433,21.65085272,123.4018345,0.287,14760.0612,8200.034,14760.0612,17.5793027,52.22805585,6.5,532.883644,1.5,16
162,2008,10,Rajasthan,Sirohi,cotton,2450,405.8902898,17.09740078,15.62877253,219.9617867,0.355,26460,11760,26460,30.29883615,62.06752446,6,768.7757426,3,22
162,2009,10,Rajasthan,Sirohi,maize,28000,338.9573218,24.52497442,5.836325127,161.0049447,0.251,278911.08,123960.48,175610.68,20.51493581,73.96937017,6,690.6181434,2.5,20
162,2009,10,Rajasthan,Sirohi,chickpea,210,663.1535242,24.8338844,6.346316955,187.3462603,0.291,2520.0126,1400.007,2520.0126,18.89596503,54.87856835,6.5,468.0253509,1.5,16
162,2009,10,Rajasthan,Sirohi,cotton,1790,223.4736228,31.47346199,16.8805444,244.970995,0.474,11340.1512,5040.0672,11340.1512,29.2689963,63.43401476,6,705.2099226,3,22
162,2010,10,Rajasthan,Sirohi,maize,28950,2188.701437,22.6271113,33.87012851,174.8039778,0.471,1395901.836,620400.816,878901.156,20.60210918,72.79269556,6,741.0979973,2.5,20
162,2010,10,Rajasthan,Sirohi,chickpea,7520,878.7027219,18.34393414,24.50521682,167.0299099,0.337,121500.4896,67500.272,121500.4896,16.59010315,58.55215934,6.5,615.5676678,1.5,16
162,2010,10,Rajasthan,Sirohi,cotton,840,451.4655208,2.920399285,33.59683598,68.70613996,0.336,9719.9676,4319.9856,9719.9676,24.83659765,70.75747338,6,654.1256011,3,22
162,2011,10,Rajasthan,Sirohi,maize,27490,1186.528029,25.81194793,9.144869518,58.98421925,0.195,970376.6574,431278.5144,610977.8954,21.88638521,75.98487644,6,694.8516975,2.5,20
162,2011,10,Rajasthan,Sirohi,chickpea,5400,572.9637137,26.72542649,12.47270548,105.2438373,0.244,57240.108,31800.06,57240.108,20.99465686,56.91030213,6.5,650.7903091,1.5,16
162,2011,10,Rajasthan,Sirohi,cotton,1920,407.8161108,14.92034187,53.18672459,17.06362178,0.401,24570.0864,10920.0384,24570.0864,27.59550951,62.81528916,6,785.5987718,3,22
162,2012,10,Rajasthan,Sirohi,maize,23990,1661.748239,8.615343534,18.64765573,165.4943629,0.288,997653.1779,443401.4124,628152.0009,22.86088541,70.22466593,6,729.9258832,2.5,20
162,2012,10,Rajasthan,Sirohi,chickpea,2580,849.6963752,10.65535828,8.74993622,178.8839331,0.246,39239.9424,21799.968,39239.9424,16.77432495,56.67477672,6.5,778.3316454,1.5,16
162,2012,10,Rajasthan,Sirohi,cotton,2940,56.15009939,22.57131863,28.10543536,159.8630837,0.37,4319.8596,1919.9376,4319.8596,24.90939292,73.16847574,6,857.0239448,3,22
162,2013,10,Rajasthan,Sirohi,maize,23100,951.4525588,2.67183642,4.468474714,131.3144145,0.213,640982.727,284881.212,403581.717,26.50787183,67.93803284,6,1048.354443,2.5,20
162,2013,10,Rajasthan,Sirohi,chickpea,5870,996.0981289,15.17354329,29.13855582,212.0764464,0.399,111779.8272,62099.904,111779.8272,22.46556854,64.55429287,6.5,576.1568464,1.5,16
162,2013,10,Rajasthan,Sirohi,cotton,1690,50.12016256,25.06514343,10.8949551,138.9447507,0.283,2160.1242,960.0552,2160.1242,29.53794378,57.51366051,6,689.7158407,3,22
162,2014,10,Rajasthan,Sirohi,maize,22730,1255.814433,14.74489881,7.468161864,139.6162269,0.231,856708.4745,380759.322,539409.0395,20.68055066,66.13557765,6,760.6146948,2.5,20
162,2014,10,Rajasthan,Sirohi,chickpea,880,617.2719902,21.25714724,31.99158999,102.3562403,0.4,10079.9424,5599.968,10079.9424,19.52398762,54.57320966,6.5,644.96852,1.5,16
162,2014,10,Rajasthan,Sirohi,cotton,1870,98.59076521,45.72260588,49.70689747,120.9191348,0.557,4860.1674,2160.0744,4860.1674,27.99664537,58.77895654,6,583.2791769,3,22
162,2015,10,Rajasthan,Sirohi,rice,10,1034.413992,21.57397736,8.987263594,108.1384953,0.213,250,120,220,27.62869223,77.41821133,6.5,1174.517096,2,18
162,2015,10,Rajasthan,Sirohi,maize,20110,1358.755361,19.77521456,13.09436938,81.88817493,0.276,677968.6311,301319.3916,426869.1381,22.80556553,71.83742946,6,881.2289955,2.5,20
162,2015,10,Rajasthan,Sirohi,chickpea,2960,645.8500781,25.31980188,20.04890544,136.8044702,0.316,39779.9136,22099.952,39779.9136,21.0518276,67.66720897,6.5,519.2777046,1.5,16
162,2015,10,Rajasthan,Sirohi,cotton,1180,89.27658285,31.04190392,17.07216624,35.3409483,0.253,2700.135,1200.06,2700.135,27.66469013,63.98896253,6,674.0949194,3,22
162,2016,10,Rajasthan,Sirohi,maize,20150,1356.324195,8.399716672,2.491912077,70.66495823,0.15,712384.5105,316615.338,448538.3955,23.58533013,70.40934849,6,851.8922656,2.5,20
162,2016,10,Rajasthan,Sirohi,chickpea,4990,709.9866083,0,12.49136054,192.7439111,0.254,65544.3486,36413.527,65544.3486,20.60464549,61.6963789,6.5,581.141319,1.5,16
162,2016,10,Rajasthan,Sirohi,cotton,1390,759.1317008,21.91898511,19.22395253,298.5776627,0.421,25053.9021,11135.0676,25053.9021,28.08804547,61.35773377,6,642.4784166,3,22
162,2017,10,Rajasthan,Sirohi,maize,20420,45.6451926,24.47208124,8.186777669,143.7412555,0.263,23106.6594,10269.6264,14548.6374,20.51383166,69.88091041,6,867.5597446,2.5,20
162,2017,10,Rajasthan,Sirohi,chickpea,2730,945.650583,16.77023584,19.56165964,157.6967823,0.32,47844.6696,26580.372,47844.6696,19.77285652,70.43830402,6.5,598.4076591,1.5,16
162,2017,10,Rajasthan,Sirohi,cotton,2900,88.4134755,18.39645385,16.57851086,151.320274,0.292,7762.662,3450.072,7762.662,25.84093459,66.94080012,6,720.500964,3,22
163,1966,10,Rajasthan,Tonk,maize,28000,846.7109553,0,6.021006399,194.6125865,0.216,540003.24,240001.44,340002.04,21.91972199,80.43699265,6,731.4280562,2.5,20
163,1966,10,Rajasthan,Tonk,chickpea,60000,239.1735511,37.21669818,15.63140154,192.6478364,0.395,270000,150000,270000,20.17782272,60.12000093,6.5,540.4948827,1.5,16
163,1966,10,Rajasthan,Tonk,cotton,2000,148.483976,43.82885231,12.94948918,106.9808644,0.303,8100,3600,8100,23.19096323,61.89864874,6,771.4899835,3,22
163,1967,10,Rajasthan,Tonk,maize,30000,937.4644889,32.26791893,33.30041257,93.84245116,0.414,702002.7,312001.2,442001.7,21.53932092,75.21755314,6,946.0199043,2.5,20
163,1967,10,Rajasthan,Tonk,chickpea,64000,663.1404885,44.22896228,14.79330531,149.8087995,0.342,738005.76,410003.2,738005.76,17.64823959,66.31927679,6.5,549.1594711,1.5,16
163,1967,10,Rajasthan,Tonk,cotton,2000,113.4457824,19.66270946,20.7938755,96.07746888,0.253,8100,3600,8100,28.99727865,62.51741094,6,772.2523398,3,22
163,1968,10,Rajasthan,Tonk,maize,30500,440.2051767,41.3968294,5.07485154,97.04116502,0.217,351000.405,156000.18,221000.255,23.27431949,71.82244014,6,856.4656724,2.5,20
163,1968,10,Rajasthan,Tonk,chickpea,69000,333.2955214,28.81124853,55.84236941,92.85472714,0.587,432004.86,240002.7,432004.86,19.14732036,59.68213058,6.5,678.7645116,1.5,16
163,1968,10,Rajasthan,Tonk,cotton,1600,120.0834219,29.81604873,35.13514276,200.099731,0.52,5400,2400,5400,29.09804417,58.09640358,6,691.3817784,3,22
163,1969,10,Rajasthan,Tonk,maize,26000,248.3499982,19.62513386,34.36873344,142.5961619,0.398,188999.46,83999.76,118999.66,23.18213387,63.38504211,6,895.5123153,2.5,20
163,1969,10,Rajasthan,Tonk,chickpea,73000,359.062042,34.13517403,4.005046032,117.9948446,0.219,467994.24,259996.8,467994.24,19.54056832,58.97356521,6.5,654.7508839,1.5,16
163,1969,10,Rajasthan,Tonk,cotton,2000,91.57044698,24.44941165,21.1864765,142.4705379,0.285,5400,2400,5400,31.06857395,70.75003953,6,656.9167725,3,22
163,1970,10,Rajasthan,Tonk,maize,25000,943.5537546,10.18084676,13.84295517,79.24611327,0.232,675000,300000,425000,20.54985013,74.25157601,6,761.1688886,2.5,20
163,1970,10,Rajasthan,Tonk,chickpea,75000,705.9921239,7.856021993,9.57846145,135.1614527,0.195,989995.5,549997.5,989995.5,22.94273141,55.4185603,6.5,839.0317154,1.5,16
163,1970,10,Rajasthan,Tonk,cotton,1000,206.2877173,34.25130843,12.31236338,199.1456445,0.358,5400,2400,5400,27.54960114,59.38763681,6,780.9837671,3,22
163,1971,10,Rajasthan,Tonk,maize,20000,149.1127134,20.25264794,16.45322679,37.40596987,0.171,81000,36000,51000,20.31334729,65.63153991,6,825.6540464,2.5,20
163,1971,10,Rajasthan,Tonk,chickpea,70000,457.0825598,10.89619369,2.629433142,61.01417912,0.127,575996.4,319998,575996.4,19.29690305,55.21178409,6.5,571.956866,1.5,16
163,1971,10,Rajasthan,Tonk,cotton,2000,209.3295541,14.58819959,19.10750372,197.7864129,0.345,10800,4800,10800,25.80122154,60.59119743,6,665.5971292,3,22
163,1972,10,Rajasthan,Tonk,maize,25000,582.1331449,34.90811824,2.227964701,193.4090697,0.323,405000,180000,255000,23.56911573,59.87196368,6,823.6815024,2.5,20
163,1972,10,Rajasthan,Tonk,chickpea,32000,325.5803829,16.11748478,42.98162531,138.1094862,0.445,180000,100000,180000,16.79446204,47.78647744,6.5,503.5071475,1.5,16
163,1972,10,Rajasthan,Tonk,cotton,1000,182.9071548,39.28346581,81.45574967,215.3202337,0.83,5400,2400,5400,30.77921711,52.20081894,6,548.9361615,3,22
163,1973,10,Rajasthan,Tonk,maize,27000,305.6927454,40.52829047,15.22049102,231.918975,0.413,216002.7,96001.2,136001.7,20.1282656,62.24741291,6,866.3959674,2.5,20
163,1973,10,Rajasthan,Tonk,chickpea,53000,355.5180069,21.72341732,19.39906756,193.9975529,0.357,270001.08,150000.6,270001.08,21.67330674,65.83213354,6.5,753.1767113,1.5,16
163,1973,10,Rajasthan,Tonk,cotton,1000,197.1905768,17.30490958,5.518729963,72.5933724,0.16,5400,2400,5400,28.04845172,83.02795342,6,856.0307492,3,22
163,1974,10,Rajasthan,Tonk,maize,17000,226.4693141,35.66519365,14.50125943,217.1851906,0.401,107998.11,47999.16,67998.81,22.54163057,80.09995829,6,865.3159247,2.5,20
163,1974,10,Rajasthan,Tonk,chickpea,61000,800.974507,21.55168066,12.94710851,129.4896736,0.236,828001.8,460001,828001.8,18.81991326,61.24411483,6.5,559.8345047,1.5,16
163,1974,10,Rajasthan,Tonk,cotton,1000,174.3003118,2.766933192,18.20929107,154.7643373,0.221,5400,2400,5400,28.705616,61.12094886,6,842.5779257,3,22
163,1975,10,Rajasthan,Tonk,maize,19200,215.7656074,16.48257197,18.64182325,244.7052909,0.355,126899.136,56399.616,79899.456,22.26994858,67.84379011,6,957.7571769,2.5,20
163,1975,10,Rajasthan,Tonk,chickpea,61200,671.7263535,12.43295083,26.52684636,179.821265,0.35,732597.048,406998.36,732597.048,17.08417786,60.70237684,6.5,629.3420732,1.5,16
163,1975,10,Rajasthan,Tonk,cotton,900,219.2304878,26.06208574,28.40972166,140.3896639,0.356,5399.946,2399.976,5399.946,26.07499999,75.33534953,6,825.4343171,3,22
163,1976,10,Rajasthan,Tonk,maize,23900,441.3027707,10.17190429,9.370273928,144.6919525,0.267,294301.971,130800.876,185301.241,20.91817578,65.04191621,6,601.5876652,2.5,20
163,1976,10,Rajasthan,Tonk,chickpea,69800,689.9073585,0,13.81499763,188.6342123,0.253,945001.26,525000.7,945001.26,18.49000696,60.01476978,6.5,640.1925321,1.5,16
163,1976,10,Rajasthan,Tonk,cotton,600,177.7964889,19.74179086,17.61993696,211.2554057,0.356,2700.054,1200.024,2700.054,30.50562189,65.48679875,6,740.0657014,3,22
163,1977,10,Rajasthan,Tonk,maize,16700,66.37497756,24.84352693,0.619568467,236.0867434,0.316,32401.674,14400.744,20401.054,22.01402837,69.55883856,6,746.9828684,2.5,20
163,1977,10,Rajasthan,Tonk,chickpea,70900,658.5163396,48.13972311,37.60072326,123.1152212,0.523,694801.566,386000.87,694801.566,18.4426573,49.95624559,6.5,566.2068589,1.5,16
163,1977,10,Rajasthan,Tonk,cotton,700,263.228516,17.52919131,36.54769234,170.8559847,0.452,5399.919,2399.964,5399.919,27.01846035,63.62119182,6,804.7486384,3,22
163,1978,10,Rajasthan,Tonk,maize,25100,1027.246966,41.81054494,7.362438553,183.9539196,0.311,599398.542,266399.352,377399.082,20.99107383,63.23814817,6,836.9733138,2.5,20
163,1978,10,Rajasthan,Tonk,chickpea,64400,618.3089146,31.58537934,29.17230282,191.8379894,0.476,703796.688,390998.16,703796.688,19.42390106,71.43985582,6.5,664.6940427,1.5,16
163,1978,10,Rajasthan,Tonk,cotton,700,264.7331075,28.2085495,46.76815278,149.4460357,0.527,5399.919,2399.964,5399.919,25.84934119,67.85490773,6,807.4321778,3,22
163,1979,10,Rajasthan,Tonk,maize,28000,377.326033,37.42543588,21.18501621,192.1116371,0.43,286198.92,127199.52,180199.32,20.37213778,75.5822423,6,851.2078372,2.5,20
163,1979,10,Rajasthan,Tonk,chickpea,56200,447.9671979,51.43360242,9.392872975,38.67016911,0.26,530998.956,294999.42,530998.956,21.53321382,55.5753841,6.5,638.398815,1.5,16
163,1979,10,Rajasthan,Tonk,cotton,700,301.2631421,36.88650893,25.00638833,209.9756096,0.443,5399.919,2399.964,5399.919,28.37068621,62.75404901,6,753.8329029,3,22
163,1980,10,Rajasthan,Tonk,maize,28000,408.147922,37.03786022,5.052521821,267.4562405,0.394,286198.92,127199.52,180199.32,21.69532491,80.21014014,6,658.260905,2.5,20
163,1980,10,Rajasthan,Tonk,chickpea,45200,465.3126831,38.62161508,38.19911039,29.35017551,0.425,367202.088,204001.16,367202.088,20.00524563,65.12035556,6.5,697.7011042,1.5,16
163,1980,10,Rajasthan,Tonk,cotton,600,161.9183721,33.21584394,15.46447802,377.9470692,0.514,2700.054,1200.024,2700.054,27.90887849,67.10780383,6,745.1968066,3,22
163,1981,10,Rajasthan,Tonk,maize,22000,262.0420041,25.72172247,5.815431312,192.9922901,0.294,186302.16,82800.96,117301.36,21.58173779,76.71832595,6,868.9569751,2.5,20
163,1981,10,Rajasthan,Tonk,chickpea,71400,444.1106818,4.680212664,26.61132693,117.7468988,0.289,540002.484,300001.38,540002.484,21.03420968,69.80590871,6.5,597.3906763,1.5,16
163,1981,10,Rajasthan,Tonk,cotton,700,144.3788004,22.02215681,12.46542291,156.3111402,0.308,2700.054,1200.024,2700.054,28.88631997,72.58764758,6,723.481811,3,22
163,1982,10,Rajasthan,Tonk,maize,20000,1124.963978,31.75673253,17.61724038,180.4406048,0.366,486000,216000,306000,18.85647405,75.24757859,6,907.9321109,2.5,20
163,1982,10,Rajasthan,Tonk,chickpea,64800,509.1871701,28.4483272,15.13230629,91.35626063,0.273,566998.704,314999.28,566998.704,19.73687563,65.72907606,6.5,441.0361002,1.5,16
163,1982,10,Rajasthan,Tonk,cotton,700,279.9232805,1.98814851,28.36981901,94.50972123,0.283,5399.919,2399.964,5399.919,24.9883612,63.35267997,6,464.0358293,3,22
163,1983,10,Rajasthan,Tonk,maize,18000,667.0223447,41.19624941,15.47248023,229.839668,0.406,307798.38,136799.28,193798.98,23.27115441,70.97838347,6,907.181823,2.5,20
163,1983,10,Rajasthan,Tonk,chickpea,66300,305.3974489,31.53284014,38.19239252,155.4836711,0.469,468003.744,260002.08,468003.744,21.53533311,63.40332918,6.5,594.042287,1.5,16
163,1983,10,Rajasthan,Tonk,cotton,700,321.5648365,23.4772818,6.020752833,246.5073608,0.333,5399.919,2399.964,5399.919,26.7784422,66.59113786,6,501.1311627,3,22
163,1984,10,Rajasthan,Tonk,maize,19700,1019.212756,27.30907369,22.81771555,215.5745976,0.399,510299.541,226799.796,321299.711,21.76648209,72.51517253,6,740.2409669,2.5,20
163,1984,10,Rajasthan,Tonk,chickpea,51600,595.4577235,29.02506837,36.57896938,149.6332264,0.417,620995.68,344997.6,620995.68,15.77711941,59.29415717,6.5,640.9791292,1.5,16
